ymdhm,swl,inf,sfw,ecpc,tototf,tide_level,wl_1018662,fw_1018662,wl_1018680,fw_1018680,wl_1018683,fw_1018683,wl_1019630,fw_1019630
2015-05-01 02:50,25.19,232.8,232.86,11.14,132.8,435.0,283.70000000000005,296.87,268.2,,268.0,231.07,264.3,417.17
2015-05-01 03:00,25.18,133.0,232.5,11.5,133.0,455.0,283.70000000000005,296.87,268.2,,268.0,348.63,264.3,417.17
2015-05-01 03:10,25.179,132.8,232.48,11.52,132.8,473.0,284.70000000000005,302.53,268.2,,268.0,304.04,264.3,417.17
2015-05-01 03:20,25.179,132.8,232.48,11.52,132.8,490.0,284.70000000000005,302.53,268.2,,268.0,263.5,264.3,417.17
2015-05-01 03:30,25.169,32.9,232.09,11.91,132.9,506.0,284.70000000000005,302.53,268.2,,268.0,202.69,264.3,417.17
2015-05-01 03:40,25.169,32.9,232.09,11.91,132.9,520.0,284.70000000000005,302.53,268.2,,268.0,210.8,263.3,406.79
2015-05-01 03:50,25.169,32.8,232.09,11.91,132.8,531.0,283.70000000000005,296.87,268.2,,268.0,210.8,263.3,406.79
2015-05-01 04:00,25.17,27.0,232.14,11.86,127.0,540.0,283.70000000000005,296.87,268.2,,268.0,202.69,263.3,406.79
2015-05-01 04:10,25.169,132.8,232.09,11.91,132.8,547.0,283.70000000000005,296.87,268.2,,268.0,239.18,263.3,406.79
2015-05-01 04:20,25.169,132.8,232.09,11.91,132.8,550.0,283.70000000000005,296.87,268.2,,267.0,250.99,263.3,406.79
2015-05-01 04:30,25.169,132.8,232.09,11.91,132.8,552.0,282.7,291.27,267.2,,267.0,214.55,263.3,406.79
2015-05-01 04:40,25.169,132.8,232.09,11.91,132.8,549.0,282.7,291.27,267.2,,267.0,226.7,263.3,406.79
2015-05-01 04:50,25.169,132.8,232.09,11.91,132.8,544.0,282.7,291.27,267.2,,267.0,206.46,263.3,406.79
2015-05-01 05:00,25.16,33.0,231.78,12.22,133.0,537.0,282.7,291.27,267.2,,267.0,210.5,263.3,406.79
2015-05-01 05:10,25.169,132.8,232.09,11.91,132.8,528.0,281.70000000000005,285.72,267.2,,267.0,234.79,262.3,396.55
2015-05-01 05:20,25.169,132.8,232.09,11.91,132.8,516.0,281.70000000000005,285.72,267.2,,267.0,295.52,262.3,396.55
2015-05-01 05:30,25.169,132.8,232.09,11.91,132.8,505.0,281.70000000000005,285.72,267.2,,265.99999999999994,315.31,262.3,396.55
2015-05-01 05:40,25.167,132.8,232.02,11.98,132.8,493.0,281.70000000000005,285.72,266.2,,265.99999999999994,282.97,261.3,386.43
2015-05-01 05:50,25.149,-67.1,231.37,12.63,132.9,481.0,282.7,291.27,266.2,,265.99999999999994,295.1,261.3,386.43
2015-05-01 06:00,25.15,27.0,231.42,12.58,127.0,467.0,282.7,291.27,266.2,,265.99999999999994,299.14,261.3,386.43
2015-05-01 06:10,25.149,132.9,231.37,12.63,132.9,453.0,281.70000000000005,285.72,266.2,,265.99999999999994,282.97,267.3,449.12
2015-05-01 06:20,25.149,132.9,231.37,12.63,132.9,439.0,281.70000000000005,285.72,266.2,,265.99999999999994,327.44,269.3,471.08
2015-05-01 06:30,25.149,132.9,231.37,12.63,132.9,425.0,281.70000000000005,285.72,266.2,,265.0,306.79,270.3,482.26
2015-05-01 06:40,25.149,132.9,231.37,12.63,132.9,410.0,281.70000000000005,285.72,266.2,,265.0,282.57,270.3,482.26
2015-05-01 06:50,25.149,132.9,231.37,12.63,132.9,394.0,281.70000000000005,285.72,266.2,,269.0,44.66,271.3,493.58
2015-05-01 07:00,25.15,127.0,231.42,12.58,127.0,379.0,281.70000000000005,285.72,270.2,,272.0,-36.69,271.3,493.58
2015-05-01 07:10,25.149,132.9,231.37,12.63,132.9,365.0,281.70000000000005,285.72,273.2,,273.0,-85.73,271.3,493.58
2015-05-01 07:20,25.149,132.9,231.37,12.63,132.9,351.0,286.7,314.01,274.2,,274.0,-49.06,270.3,482.26
2015-05-01 07:30,25.149,132.9,231.37,12.63,132.9,337.0,291.7,343.69,274.2,,274.0,-73.59,267.3,449.12
2015-05-01 07:40,25.149,132.9,231.37,12.63,132.9,322.0,297.70000000000005,381.12,275.2,,275.0,-122.82,264.3,417.17
2015-05-01 07:50,25.149,132.9,231.37,12.63,132.9,309.0,299.7,394.04,278.2,,275.0,-139.19,262.3,396.55
2015-05-01 08:00,25.14,33.0,231.06,12.94,133.0,297.0,301.70000000000005,407.18,281.2,,275.0,-77.78,262.3,396.55
2015-05-01 08:10,25.14,133.0,231.04,12.96,133.0,283.0,301.70000000000005,407.18,281.2,,276.99999999999994,201.16,262.3,396.55
2015-05-01 08:20,25.14,133.0,231.04,12.96,133.0,270.0,301.70000000000005,407.18,280.2,,276.0,487.85,263.3,406.79
2015-05-01 08:30,25.14,133.0,231.04,12.96,133.0,258.0,299.7,394.04,276.2,,274.0,588.69,263.3,406.79
2015-05-01 08:40,25.129,33.1,230.66,13.34,133.1,245.0,295.7,368.42,275.2,,274.0,584.61,264.3,417.17
2015-05-01 08:50,25.129,33.1,230.66,13.34,133.1,233.0,290.7,337.64,274.2,,274.0,588.69,267.3,449.12
2015-05-01 09:00,25.13,27.0,230.7,13.3,127.0,222.0,285.70000000000005,308.24,274.2,,273.0,587.87,270.3,482.26
2015-05-01 09:10,25.129,133.1,230.66,13.34,133.1,210.0,283.70000000000005,296.87,272.2,,273.0,526.63,271.3,493.58
2015-05-01 09:20,25.129,133.1,230.66,13.34,133.1,199.0,282.7,291.27,270.2,,271.0,460.02,271.3,493.58
2015-05-01 09:30,25.129,133.1,230.66,13.34,133.1,188.0,282.7,291.27,268.2,,270.0,313.03,271.3,493.58
2015-05-01 09:40,25.139,233.0,231.02,12.98,133.0,177.0,283.70000000000005,296.87,268.2,,270.0,158.55,271.3,493.58
2015-05-01 09:50,25.169,532.8,232.09,11.91,132.8,167.0,283.70000000000005,296.87,268.2,,270.0,109.76,271.3,493.58
2015-05-01 10:00,25.18,633.0,232.5,11.5,133.0,157.0,284.70000000000005,302.53,269.2,,270.0,85.37,269.3,471.08
2015-05-01 10:10,25.184,132.7,232.63,11.37,132.7,146.0,286.7,314.01,269.2,,269.0,89.31,266.3,438.33
2015-05-01 10:20,25.179,132.7,232.48,11.52,132.7,135.0,286.7,314.01,270.2,,269.0,117.73,263.3,406.79
2015-05-01 10:30,25.179,132.7,232.48,11.52,132.7,126.0,289.70000000000005,331.65,270.2,,269.0,154.26,262.3,396.55
2015-05-01 10:40,25.179,132.7,232.48,11.52,132.7,116.0,288.7,325.72,270.2,,269.0,198.92,262.3,396.55
2015-05-01 10:50,25.19,232.7,232.86,11.14,132.7,108.0,288.7,325.72,271.2,,269.0,215.16,262.3,396.55
2015-05-01 11:00,25.18,127.0,232.5,11.5,127.0,99.0,286.7,314.01,271.2,,269.0,263.87,262.3,396.55
2015-05-01 11:10,25.176,132.8,232.36,11.64,132.8,92.0,287.7,319.84,271.2,,269.0,312.59,262.3,396.55
2015-05-01 11:20,25.169,32.8,232.09,11.91,132.8,85.0,285.70000000000005,308.24,270.2,,269.0,345.06,262.3,396.55
2015-05-01 11:30,25.169,32.8,232.09,11.91,132.8,82.0,283.70000000000005,296.87,268.2,,268.0,295.93,262.3,396.55
2015-05-01 11:40,25.169,32.8,232.09,11.91,132.8,85.0,282.7,291.27,268.2,,268.0,267.56,263.3,406.79
2015-05-01 11:50,25.173,32.8,232.25,11.76,132.8,98.0,281.70000000000005,285.72,268.2,,267.0,279.32,263.3,406.79
2015-05-01 12:00,25.18,133.0,232.5,11.5,133.0,110.0,280.70000000000005,280.22,268.2,,267.0,250.99,264.3,417.17
2015-05-01 12:10,25.181,132.7,232.54,11.46,132.7,122.0,280.70000000000005,280.22,267.2,,267.0,218.6,264.3,417.17
2015-05-01 12:20,25.193,232.7,232.97,11.03,132.7,133.0,280.70000000000005,280.22,267.2,,265.99999999999994,206.17,264.3,417.17
2015-05-01 12:30,25.199,332.6,233.19,10.81,132.6,141.0,281.70000000000005,285.72,267.2,,265.99999999999994,185.95,263.3,406.79
2015-05-01 12:40,25.199,332.6,233.19,10.81,132.6,150.0,281.70000000000005,285.72,267.2,,265.99999999999994,177.87,262.3,396.55
2015-05-01 12:50,25.199,332.6,233.19,10.81,132.6,159.0,282.7,291.27,267.2,,265.99999999999994,149.57,261.3,386.43
2015-05-01 13:00,25.2,327.0,233.22,10.78,127.0,172.0,282.7,291.27,267.2,,265.99999999999994,141.49,260.3,376.45
2015-05-01 13:10,25.19,240.5,232.86,11.15,340.5,188.0,283.70000000000005,296.87,267.2,,265.99999999999994,165.74,260.3,376.45
2015-05-01 13:20,25.198,343.9,233.14,10.86,343.9,207.0,282.7,291.27,267.2,,265.99999999999994,190.0,260.3,376.45
2015-05-01 13:30,25.199,345.4,233.19,10.81,345.4,228.0,283.70000000000005,296.87,267.2,,265.0,157.43,260.3,376.45
2015-05-01 13:40,25.194,246.3,232.99,11.01,346.3,250.0,282.7,291.27,267.2,,265.0,217.99,259.3,366.6
2015-05-01 13:50,25.191,247.1,232.92,11.08,347.1,273.0,282.7,291.27,267.2,,265.0,246.24,259.3,366.6
2015-05-01 14:00,25.19,238.0,232.86,11.14,338.0,296.0,282.7,291.27,267.2,,265.0,217.99,259.3,366.6
2015-05-01 14:10,25.19,348.2,232.86,11.14,348.2,319.0,279.7,274.78,266.2,,263.99999999999994,241.86,259.3,366.6
2015-05-01 14:20,25.19,348.6,232.86,11.14,348.6,342.0,280.70000000000005,280.22,266.2,,263.99999999999994,266.05,260.3,376.45
2015-05-01 14:30,25.19,348.8,232.86,11.14,348.8,365.0,279.7,274.78,266.2,,263.99999999999994,245.9,260.3,376.45
2015-05-01 14:40,25.19,348.9,232.86,11.14,348.9,388.0,279.7,274.78,266.2,,263.99999999999994,257.99,260.3,376.45
2015-05-01 14:50,25.19,349.1,232.86,11.14,349.1,409.0,279.7,274.78,266.2,,263.99999999999994,270.08,260.3,376.45
2015-05-01 15:00,25.19,342.0,232.86,11.14,342.0,429.0,280.70000000000005,280.22,266.2,,263.99999999999994,213.65,260.3,376.45
2015-05-01 15:10,25.19,349.3,232.86,11.14,349.3,450.0,279.7,274.78,266.2,,263.99999999999994,193.49,260.3,376.45
2015-05-01 15:20,25.179,249.5,232.48,11.52,349.5,470.0,280.70000000000005,280.22,266.2,,263.99999999999994,213.65,260.3,376.45
2015-05-01 15:30,25.179,249.7,232.48,11.52,349.7,489.0,281.70000000000005,285.72,266.2,,263.99999999999994,209.62,259.3,366.6
2015-05-01 15:40,25.179,249.7,232.48,11.52,349.7,507.0,281.70000000000005,285.72,266.2,,263.99999999999994,209.62,259.3,366.6
2015-05-01 15:50,25.179,249.7,232.48,11.52,349.7,522.0,282.7,291.27,266.2,,263.99999999999994,221.71,259.3,366.6
2015-05-01 16:00,25.18,250.0,232.5,11.5,350.0,534.0,282.7,291.27,266.2,,263.99999999999994,266.05,258.3,356.89
2015-05-01 16:10,25.179,349.7,232.48,11.52,349.7,545.0,282.7,291.27,266.2,,263.99999999999994,266.05,258.3,356.89
2015-05-01 16:20,25.179,349.9,232.48,11.52,349.9,553.0,281.70000000000005,285.72,266.2,,263.99999999999994,270.08,258.3,356.89
2015-05-01 16:30,25.169,250.1,232.09,11.91,350.1,558.0,281.70000000000005,285.72,266.2,,263.99999999999994,229.77,258.3,356.89
2015-05-01 16:40,25.169,250.1,232.09,11.91,350.1,561.0,282.7,291.27,266.2,,263.99999999999994,278.14,258.3,356.89
2015-05-01 16:50,25.169,250.1,232.09,11.91,350.1,560.0,282.7,291.27,266.2,,263.99999999999994,294.27,258.3,356.89
2015-05-01 17:00,25.17,244.0,232.14,11.86,344.0,556.0,282.7,291.27,266.2,,263.99999999999994,282.18,258.3,356.89
2015-05-01 17:10,25.169,350.1,232.09,11.91,350.1,549.0,282.7,291.27,266.2,,263.99999999999994,278.14,259.3,366.6
2015-05-01 17:20,25.169,350.1,232.09,11.91,350.1,538.0,280.70000000000005,280.22,266.2,,265.0,322.94,259.3,366.6
2015-05-01 17:30,25.169,350.1,232.09,11.91,350.1,527.0,281.70000000000005,285.72,266.2,,265.0,298.72,259.3,366.6
2015-05-01 17:40,25.169,350.1,232.09,11.91,350.1,516.0,282.7,291.27,266.2,,265.0,278.54,260.3,376.45
2015-05-01 17:50,25.149,150.5,231.37,12.63,350.5,505.0,281.70000000000005,285.72,266.2,,265.0,250.28,260.3,376.45
2015-05-01 18:00,25.15,144.0,231.42,12.58,344.0,491.0,282.7,291.27,266.2,,265.0,262.39,260.3,376.45
2015-05-01 18:10,25.149,350.5,231.37,12.63,350.5,477.0,282.7,291.27,266.2,,263.99999999999994,266.05,262.3,396.55
2015-05-01 18:20,25.14,250.7,231.04,12.96,350.7,463.0,282.7,291.27,267.2,,265.0,278.54,269.3,471.08
2015-05-01 18:30,25.14,250.7,231.04,12.96,350.7,448.0,282.7,291.27,267.2,,265.99999999999994,258.72,271.3,493.58
2015-05-01 18:40,25.14,250.7,231.04,12.96,350.7,433.0,282.7,291.27,267.2,,265.99999999999994,307.23,271.3,493.58
2015-05-01 18:50,25.14,250.7,231.04,12.96,350.7,417.0,282.7,291.27,267.2,,268.0,251.34,272.3,505.03
2015-05-01 19:00,25.15,344.0,231.42,12.58,344.0,401.0,283.70000000000005,296.87,269.2,,273.0,-8.16,273.3,516.61
2015-05-01 19:10,25.154,166.7,231.58,12.42,166.7,386.0,282.7,291.27,275.2,,276.0,-57.39,274.3,528.33
2015-05-01 19:20,25.159,266.0,231.76,12.24,166.0,371.0,285.70000000000005,308.24,278.2,,276.99999999999994,-98.53,274.3,528.33
2015-05-01 19:30,25.154,165.5,231.57,12.44,165.5,356.0,291.7,343.69,279.2,,278.0,-94.55,274.3,528.33
2015-05-01 19:40,25.169,364.9,232.09,11.91,164.9,341.0,300.7,400.58,280.2,,280.0,-103.06,272.3,505.03
2015-05-01 19:50,25.169,364.5,232.09,11.91,164.5,326.0,303.7,420.54,281.2,,280.99999999999994,-177.52,269.3,471.08
2015-05-01 20:00,25.17,366.0,232.14,11.86,166.0,312.0,306.70000000000005,441.0,287.2,,280.99999999999994,-74.31,266.3,438.33
2015-05-01 20:10,25.17,158.1,232.13,11.87,158.1,298.0,307.7,447.93,290.2,,284.99999999999994,107.93,266.3,438.33
2015-05-01 20:20,25.173,157.9,232.25,11.76,157.9,284.0,308.70000000000005,454.91,290.2,,284.99999999999994,319.65,266.3,438.33
2015-05-01 20:30,25.169,157.8,232.09,11.91,157.8,271.0,309.70000000000005,461.96,288.2,,284.99999999999994,506.45,266.3,438.33
2015-05-01 20:40,25.169,157.7,232.09,11.91,157.7,258.0,307.7,447.93,286.2,,282.0,611.83,267.3,449.12
2015-05-01 20:50,25.169,157.6,232.09,11.91,157.6,245.0,304.7,427.3,283.2,,280.99999999999994,730.7,272.3,505.03
2015-05-01 21:00,25.17,152.0,232.14,11.86,152.0,232.0,299.7,394.04,281.2,,280.99999999999994,697.68,275.3,540.18
2015-05-01 21:10,25.169,157.6,232.09,11.91,157.6,220.0,295.7,368.42,280.2,,280.0,680.22,277.3,564.29
2015-05-01 21:20,25.179,257.4,232.48,11.52,157.4,208.0,291.7,343.69,279.2,,280.0,593.64,277.3,564.29
2015-05-01 21:30,25.179,257.4,232.48,11.52,157.4,197.0,290.7,337.64,279.2,,279.0,522.83,278.3,576.54
2015-05-01 21:40,25.179,257.4,232.48,11.52,157.4,186.0,289.70000000000005,331.65,277.2,,279.0,419.91,278.3,576.54
2015-05-01 21:50,25.183,257.4,232.62,11.38,157.4,175.0,290.7,337.64,277.2,,279.0,255.24,278.3,576.54
2015-05-01 22:00,25.19,357.0,232.86,11.14,157.0,164.0,290.7,337.64,277.2,,279.0,193.49,278.3,576.54
2015-05-01 22:10,25.19,157.3,232.86,11.14,157.3,153.0,291.7,343.69,277.2,,279.0,193.49,277.3,564.29
2015-05-01 22:20,25.19,157.3,232.86,11.14,157.3,143.0,293.70000000000005,355.94,278.2,,278.0,209.66,275.3,540.18
2015-05-01 22:30,25.196,257.2,233.08,10.92,157.2,132.0,295.7,368.42,278.2,,278.0,197.33,273.3,516.61
2015-05-01 22:40,25.199,257.2,233.19,10.81,157.2,122.0,296.7,374.74,278.2,,278.0,217.89,271.3,493.58
2015-05-01 22:50,25.199,257.1,233.19,10.81,157.1,112.0,296.7,374.74,279.2,,278.0,263.11,270.3,482.26
2015-05-01 23:00,25.19,151.0,232.86,11.14,151.0,103.0,296.7,374.74,279.2,,278.0,337.11,270.3,482.26
2015-05-01 23:10,25.199,157.1,233.19,10.81,157.1,94.0,296.7,374.74,279.2,,278.0,448.11,270.3,482.26
2015-05-01 23:20,25.199,157.0,233.19,10.81,157.0,85.0,295.7,368.42,279.2,,278.0,419.33,270.3,482.26
2015-05-01 23:30,25.199,157.0,233.19,10.81,157.0,77.0,293.70000000000005,355.94,278.2,,276.99999999999994,418.74,270.3,482.26
2015-05-01 23:40,25.199,157.0,233.19,10.81,157.0,70.0,292.7,349.79,277.2,,276.99999999999994,472.11,270.3,482.26
2015-05-01 23:50,25.185,-42.8,232.68,11.32,157.2,64.0,291.7,343.69,277.2,,276.0,418.16,271.3,493.58
2015-05-02 00:00,25.19,151.0,232.86,11.14,151.0,63.0,290.7,337.64,276.2,,276.0,487.85,271.3,493.58
2015-05-02 00:10,25.179,133.1,232.48,11.52,133.1,71.0,289.70000000000005,331.65,276.2,,276.0,409.96,271.3,493.58
2015-05-02 00:20,25.179,133.1,232.48,11.52,133.1,88.0,289.70000000000005,331.65,275.2,,276.0,344.37,271.3,493.58
2015-05-02 00:30,25.179,133.1,232.48,11.52,133.1,101.0,289.70000000000005,331.65,275.2,,275.0,290.67,271.3,493.58
2015-05-02 00:40,25.179,133.1,232.48,11.52,133.1,112.0,289.70000000000005,331.65,275.2,,275.0,225.16,271.3,493.58
2015-05-02 00:50,25.179,133.0,232.48,11.52,133.0,123.0,289.70000000000005,331.65,275.2,,275.0,212.88,271.3,493.58
2015-05-02 01:00,25.18,127.0,232.5,11.5,127.0,131.0,290.7,337.64,275.2,,274.0,224.85,270.3,482.26
2015-05-02 01:10,25.19,232.9,232.86,11.14,132.9,141.0,290.7,337.64,275.2,,274.0,212.58,269.3,471.08
2015-05-02 01:20,25.19,232.9,232.86,11.14,132.9,154.0,291.7,343.69,275.2,,274.0,228.94,269.3,471.08
2015-05-02 01:30,25.199,332.8,233.19,10.81,132.8,169.0,290.7,337.64,275.2,,274.0,245.29,268.29999999999995,460.03
2015-05-02 01:40,25.199,332.7,233.19,10.81,132.7,186.0,290.7,337.64,275.2,,274.0,253.47,268.29999999999995,460.03
2015-05-02 01:50,25.199,332.7,233.19,10.81,132.7,207.0,289.70000000000005,331.65,275.2,,274.0,265.73,268.29999999999995,460.03
2015-05-02 02:00,25.18,133.0,232.5,11.5,133.0,231.0,289.70000000000005,331.65,274.2,,273.0,281.69,268.29999999999995,460.03
2015-05-02 02:10,25.199,132.7,233.19,10.81,132.7,256.0,289.70000000000005,331.65,273.2,,273.0,302.1,268.29999999999995,460.03
2015-05-02 02:20,25.19,32.7,232.86,11.14,132.7,281.0,288.7,325.72,273.2,,273.0,322.51,268.29999999999995,460.03
2015-05-02 02:30,25.179,-67.2,232.48,11.52,132.8,305.0,287.7,319.84,272.2,,272.0,289.45,268.29999999999995,460.03
2015-05-02 02:40,25.179,-67.2,232.48,11.52,132.8,330.0,286.7,314.01,272.2,,272.0,289.45,268.29999999999995,460.03
2015-05-02 02:50,25.179,-67.3,232.48,11.52,132.7,355.0,286.7,314.01,272.2,,272.0,273.14,268.29999999999995,460.03
2015-05-02 03:00,25.17,27.0,232.14,11.86,127.0,380.0,285.70000000000005,308.24,271.2,,271.0,232.05,268.29999999999995,460.03
2015-05-02 03:10,25.169,132.8,232.09,11.91,132.8,405.0,286.7,314.01,271.2,,271.0,215.76,268.29999999999995,460.03
2015-05-02 03:20,25.169,132.8,232.09,11.91,132.8,430.0,286.7,314.01,271.2,,271.0,227.98,267.3,449.12
2015-05-02 03:30,25.169,132.8,232.09,11.91,132.8,454.0,286.7,314.01,271.2,,271.0,203.55,267.3,449.12
2015-05-02 03:40,25.174,132.8,232.27,11.73,132.8,476.0,286.7,314.01,271.2,,270.0,219.53,267.3,449.12
2015-05-02 03:50,25.179,232.7,232.48,11.52,132.7,497.0,285.70000000000005,308.24,271.2,,270.0,199.2,265.3,427.69
2015-05-02 04:00,25.17,127.0,232.14,11.86,127.0,518.0,285.70000000000005,308.24,270.2,,270.0,223.59,265.3,427.69
2015-05-02 04:10,25.188,232.6,232.8,11.2,132.6,536.0,285.70000000000005,308.24,270.2,,270.0,211.4,265.3,427.69
2015-05-02 04:20,25.19,232.6,232.86,11.14,132.6,553.0,285.70000000000005,308.24,270.2,,270.0,223.59,264.3,417.17
2015-05-02 04:30,25.19,232.6,232.86,11.14,132.6,567.0,285.70000000000005,308.24,270.2,,270.0,260.18,264.3,417.17
2015-05-02 04:40,25.19,232.6,232.86,11.14,132.6,580.0,285.70000000000005,308.24,270.2,,269.0,251.69,264.3,417.17
2015-05-02 04:50,25.179,132.7,232.48,11.52,132.7,588.0,285.70000000000005,308.24,270.2,,269.0,251.69,264.3,417.17
2015-05-02 05:00,25.16,33.0,231.78,12.22,133.0,594.0,285.70000000000005,308.24,269.2,,269.0,231.4,264.3,417.17
2015-05-02 05:10,25.179,132.7,232.48,11.52,132.7,597.0,284.70000000000005,302.53,269.2,,269.0,239.52,264.3,417.17
2015-05-02 05:20,25.176,132.7,232.37,11.63,132.7,597.0,284.70000000000005,302.53,268.2,,269.0,251.69,265.3,427.69
2015-05-02 05:30,25.169,32.7,232.09,11.91,132.7,592.0,283.70000000000005,296.87,268.2,,268.0,239.18,264.3,417.17
2015-05-02 05:40,25.169,32.7,232.09,11.91,132.7,584.0,283.70000000000005,296.87,268.2,,268.0,239.18,263.3,406.79
2015-05-02 05:50,25.149,-167.1,231.37,12.63,132.9,574.0,283.70000000000005,296.87,268.2,,268.0,222.96,263.3,406.79
2015-05-02 06:00,25.15,27.0,231.42,12.58,127.0,560.0,283.70000000000005,296.87,268.2,,268.0,222.96,263.3,406.79
2015-05-02 06:10,25.169,332.7,232.09,11.91,132.7,546.0,283.70000000000005,296.87,268.2,,267.0,214.55,263.3,406.79
2015-05-02 06:20,25.169,332.7,232.09,11.91,132.7,533.0,283.70000000000005,296.87,268.2,,267.0,186.22,264.3,417.17
2015-05-02 06:30,25.169,332.7,232.09,11.91,132.7,519.0,282.7,291.27,268.2,,267.0,186.22,274.3,528.33
2015-05-02 06:40,25.169,332.7,232.09,11.91,132.7,504.0,282.7,291.27,267.2,,267.0,210.5,277.3,564.29
2015-05-02 06:50,25.169,332.7,232.09,11.91,132.7,488.0,282.7,291.27,267.2,,267.0,170.02,279.3,588.93
2015-05-02 07:00,25.15,127.0,231.42,12.58,127.0,473.0,282.7,291.27,267.2,,267.0,157.88,279.3,588.93
2015-05-02 07:10,25.169,126.8,232.09,11.91,126.8,457.0,282.7,291.27,267.2,,275.0,-143.29,280.3,601.45
2015-05-02 07:20,25.169,126.8,232.09,11.91,126.8,440.0,281.70000000000005,285.72,277.2,,279.0,-436.38,281.29999999999995,614.11
2015-05-02 07:30,25.169,126.8,232.09,11.91,126.8,424.0,293.70000000000005,355.94,280.2,,282.0,-525.02,282.3,626.9
2015-05-02 07:40,25.149,-73.1,231.4,12.6,126.9,407.0,292.7,349.79,282.2,,283.0,-591.99,282.3,626.9
2015-05-02 07:50,25.149,-73.1,231.37,12.63,126.9,391.0,303.7,420.54,283.2,,284.99999999999994,-639.29,283.29999999999995,639.83
2015-05-02 08:00,25.15,127.0,231.42,12.58,127.0,375.0,310.70000000000005,469.05,284.2,,286.0,-636.02,282.3,626.9
2015-05-02 08:10,25.149,126.9,231.37,12.63,126.9,360.0,314.70000000000005,498.0,292.2,,287.0,-649.39,280.3,601.45
2015-05-02 08:20,25.149,126.9,231.37,12.63,126.9,346.0,316.7,512.81,297.2,,293.0,-432.33,277.3,564.29
2015-05-02 08:30,25.149,126.9,231.37,12.63,126.9,331.0,318.70000000000005,527.84,299.2,,295.0,-159.94,274.3,528.33
2015-05-02 08:40,25.149,126.9,231.37,12.63,126.9,316.0,319.7,535.44,299.2,,297.0,54.87,271.3,493.58
2015-05-02 08:50,25.149,126.9,231.37,12.63,126.9,302.0,318.70000000000005,527.84,299.2,,296.0,198.09,270.3,482.26
2015-05-02 09:00,25.15,127.0,231.42,12.58,127.0,288.0,318.70000000000005,527.84,298.2,,294.0,411.91,275.3,540.18
2015-05-02 09:10,25.149,126.9,231.37,12.63,126.9,275.0,316.7,512.81,295.2,,290.99999999999994,602.76,279.3,588.93
2015-05-02 09:20,25.149,126.9,231.37,12.63,126.9,262.0,312.7,483.42,291.2,,288.0,716.99,283.29999999999995,639.83
2015-05-02 09:30,25.149,126.9,231.37,12.63,126.9,248.0,307.7,447.93,287.2,,287.0,736.81,284.3,652.89
2015-05-02 09:40,25.149,126.9,231.37,12.63,126.9,236.0,302.7,413.83,286.2,,284.99999999999994,643.45,285.29999999999995,666.09
2015-05-02 09:50,25.149,126.9,231.37,12.63,126.9,224.0,297.70000000000005,381.12,285.2,,284.99999999999994,581.18,285.29999999999995,666.09
