ymdhm,swl,inf,sfw,ecpc,tototf,tide_level,wl_1018662,fw_1018662,wl_1018680,fw_1018680,wl_1018683,fw_1018683,wl_1019630,fw_1019630
2018-05-01 04:10,25.0,262.0,211.41,32.59,262.0,314.0,314.70000000000005,498.0,297.2,,301.99999999999994,451.56,288.3,706.48
2018-05-01 04:20,24.98,60.0,210.68,33.32,262.0,342.0,313.7,490.68,297.2,,301.0,395.11,287.29999999999995,692.88
2018-05-01 04:30,24.98,60.0,210.68,33.32,262.0,372.0,312.7,483.42,296.2,,300.0,403.14,287.29999999999995,692.88
2018-05-01 04:40,24.98,262.0,210.68,33.32,262.0,402.0,311.7,476.21,295.2,,299.0,419.72,286.3,679.42
2018-05-01 04:50,24.98,262.0,210.68,33.32,262.0,432.0,311.7,476.21,294.2,,298.0,414.86,286.3,679.42
2018-05-01 05:00,24.98,262.0,210.68,33.32,262.0,466.0,310.70000000000005,469.05,294.2,,298.0,372.09,285.29999999999995,666.09
2018-05-01 05:10,24.97,161.0,210.32,33.68,262.0,496.0,309.70000000000005,461.96,293.2,,297.0,367.31,284.3,652.89
2018-05-01 05:20,24.97,262.0,210.32,33.68,262.0,525.0,308.70000000000005,454.91,293.2,,297.0,401.48,283.29999999999995,639.83
2018-05-01 05:30,24.97,262.0,210.32,33.68,262.0,554.0,308.70000000000005,454.91,292.2,,296.0,383.86,283.29999999999995,639.83
2018-05-01 05:40,24.97,262.0,210.32,33.68,262.0,583.0,307.7,447.93,292.2,,295.0,400.37,282.3,626.9
2018-05-01 05:50,24.97,262.0,210.32,33.68,262.0,611.0,307.7,447.93,291.2,,295.0,425.92,282.3,626.9
2018-05-01 06:00,24.97,262.0,210.32,33.68,262.0,635.0,307.7,447.93,290.2,,294.0,378.54,281.29999999999995,614.11
2018-05-01 06:10,24.97,214.0,210.32,33.68,214.0,654.0,306.70000000000005,441.0,290.2,,293.0,395.01,281.29999999999995,614.11
2018-05-01 06:20,24.98,303.0,210.68,33.32,202.0,673.0,306.70000000000005,441.0,289.2,,293.0,373.77,280.3,601.45
2018-05-01 06:30,24.98,303.0,210.68,33.32,202.0,687.0,305.70000000000005,434.12,289.2,,293.0,395.01,280.3,601.45
2018-05-01 06:40,24.97,101.0,210.32,33.68,202.0,696.0,304.7,427.3,288.2,,292.0,394.46,280.3,601.45
2018-05-01 06:50,24.97,101.0,210.32,33.68,202.0,700.0,304.7,427.3,288.2,,290.99999999999994,355.79,279.3,588.93
2018-05-01 07:00,24.97,101.0,210.32,33.68,202.0,698.0,303.7,420.54,287.2,,290.99999999999994,381.2,279.3,588.93
2018-05-01 07:10,24.97,202.0,210.32,33.68,202.0,692.0,303.7,420.54,286.2,,290.99999999999994,364.26,278.3,576.54
2018-05-01 07:20,24.97,202.0,210.32,33.68,202.0,682.0,302.7,413.83,286.2,,290.0,367.98,278.3,576.54
2018-05-01 07:30,24.97,202.0,210.32,33.68,202.0,671.0,302.7,413.83,286.2,,288.99999999999994,375.92,279.3,588.93
2018-05-01 07:40,24.97,202.0,210.32,33.68,202.0,656.0,300.7,400.58,285.2,,288.99999999999994,354.8,297.3,834.96
2018-05-01 07:50,24.97,202.0,210.32,33.68,202.0,639.0,300.7,400.58,285.2,,288.0,358.52,312.29999999999995,1073.46
2018-05-01 08:00,24.97,202.0,210.32,33.68,202.0,624.0,299.7,394.04,284.2,,288.0,324.78,326.3,1323.67
2018-05-01 08:10,24.97,202.0,210.32,33.68,202.0,606.0,299.7,394.04,284.2,,288.0,316.34,335.29999999999995,1498.64
2018-05-01 08:20,24.96,102.0,209.96,34.04,202.0,587.0,299.7,394.04,284.2,,305.0,-431.83,339.29999999999995,1579.97
2018-05-01 08:30,24.96,212.0,209.96,34.04,312.0,567.0,299.7,394.04,302.2,,316.0,-1100.24,343.29999999999995,1663.48
2018-05-01 08:40,24.95,238.0,209.6,34.4,338.0,547.0,300.7,400.58,310.2,,325.0,-1446.41,346.3,1727.56
2018-05-01 08:50,24.96,440.0,209.96,34.04,340.0,527.0,319.7,535.44,318.2,,330.99999999999994,-1681.66,346.3,1727.56
2018-05-01 09:00,24.96,440.0,209.96,34.04,340.0,507.0,340.7,707.97,322.2,,338.0,-1787.58,347.3,1749.2
2018-05-01 09:10,24.96,340.0,209.96,34.04,340.0,488.0,356.70000000000005,856.07,327.2,,342.0,-1824.23,347.3,1749.2
2018-05-01 09:20,25.0,742.0,211.41,32.59,340.0,469.0,368.7000000000001,976.66,347.2,,346.0,-1861.16,348.3,1770.97
2018-05-01 09:30,25.0,742.0,211.41,32.59,340.0,451.0,376.7000000000001,1061.6,358.2,,358.0,-1473.31,347.3,1749.2
2018-05-01 09:40,25.01,441.0,211.77,32.23,340.0,432.0,385.7000000000001,1161.51,366.2,,365.0,-1042.46,345.3,1706.06
2018-05-01 09:50,25.01,340.0,211.77,32.23,340.0,413.0,393.7000000000001,1254.2,371.2,,372.0,-665.02,342.3,1642.4
2018-05-01 10:00,25.01,340.0,211.77,32.23,340.0,396.0,397.7000000000001,1301.92,375.2,,374.0,-510.67,337.29999999999995,1539.03
2018-05-01 10:10,25.01,340.0,211.77,32.23,340.0,379.0,400.7,1338.31,379.2,,376.0,-194.36,333.29999999999995,1458.8
2018-05-01 10:20,25.01,342.0,211.77,32.23,342.0,361.0,401.7000000000001,1350.55,380.2,,378.0,147.33,331.29999999999995,1419.51
2018-05-01 10:30,25.01,342.0,211.77,32.23,342.0,344.0,400.7,1338.31,379.2,,378.0,508.52,332.3,1439.09
2018-05-01 10:40,25.0,241.0,211.41,32.59,342.0,328.0,398.7,1313.99,376.2,,375.0,743.31,333.29999999999995,1458.8
2018-05-01 10:50,24.98,140.0,210.68,33.32,342.0,313.0,394.7,1266.04,372.2,,371.0,970.35,335.29999999999995,1498.64
2018-05-01 11:00,24.98,140.0,210.68,33.32,342.0,298.0,389.7000000000001,1207.39,366.2,,367.0,1124.78,336.3,1518.77
2018-05-01 11:10,25.0,544.0,211.41,32.59,342.0,284.0,383.7,1138.9,361.2,,363.0,1216.99,337.29999999999995,1539.03
2018-05-01 11:20,25.0,342.0,211.41,32.59,342.0,270.0,376.7000000000001,1061.6,357.2,,359.99999999999994,1138.01,337.29999999999995,1539.03
2018-05-01 11:30,25.0,342.0,211.41,32.59,342.0,257.0,371.7,1008.08,354.2,,357.0,1017.96,336.3,1518.77
2018-05-01 11:40,25.01,443.0,211.77,32.23,342.0,244.0,365.7,945.75,351.2,,355.0,932.27,334.3,1478.65
2018-05-01 11:50,25.02,443.0,212.14,31.86,342.0,231.0,362.7,915.35,348.2,,351.99999999999994,841.31,332.3,1439.09
2018-05-01 12:00,25.02,443.0,212.14,31.86,342.0,219.0,359.70000000000005,885.45,345.2,,349.0,741.88,329.3,1380.76
2018-05-01 12:10,25.03,441.0,212.5,31.5,340.0,207.0,358.70000000000005,875.6,342.2,,346.0,675.13,326.3,1323.67
2018-05-01 12:20,25.03,340.0,212.5,31.5,340.0,196.0,356.70000000000005,856.07,341.2,,342.0,630.77,324.3,1286.29
2018-05-01 12:30,25.03,340.0,212.5,31.5,340.0,184.0,356.70000000000005,856.07,339.2,,340.0,638.16,321.3,1231.24
2018-05-01 12:40,25.03,340.0,212.5,31.5,340.0,174.0,353.7,827.2,337.2,,338.0,677.12,318.29999999999995,1177.42
2018-05-01 12:50,25.03,340.0,212.5,31.5,340.0,164.0,352.7,817.69,335.2,,336.0,706.85,315.3,1124.83
2018-05-01 13:00,25.03,340.0,212.5,31.5,340.0,153.0,349.7,789.5,332.2,,334.0,731.92,312.29999999999995,1073.46
2018-05-01 13:10,25.03,340.0,212.5,31.5,340.0,143.0,347.70000000000005,770.98,329.2,,330.99999999999994,737.96,310.29999999999995,1039.9
2018-05-01 13:20,25.03,340.0,212.5,31.5,340.0,133.0,343.70000000000005,734.64,327.2,,330.0,754.85,308.29999999999995,1006.88
2018-05-01 13:30,25.03,340.0,212.5,31.5,340.0,124.0,341.7,716.8,325.2,,328.0,730.57,306.29999999999995,974.4
2018-05-01 13:40,25.04,441.0,212.86,31.14,340.0,115.0,339.70000000000005,699.19,323.2,,326.0,701.96,305.3,958.36
2018-05-01 13:50,25.04,340.0,212.86,31.14,340.0,107.0,336.7,673.2,321.2,,324.0,722.24,303.3,926.7
2018-05-01 14:00,25.04,340.0,212.86,31.14,340.0,99.0,335.70000000000005,664.64,319.2,,321.0,657.55,302.3,911.07
2018-05-01 14:10,25.04,340.0,212.86,31.14,340.0,92.0,333.70000000000005,647.71,317.2,,320.0,705.14,301.3,895.58
2018-05-01 14:20,25.04,342.0,212.86,31.14,342.0,87.0,331.70000000000005,631.0,315.2,,318.0,769.17,299.3,865.0
2018-05-01 14:30,25.04,342.0,212.86,31.14,342.0,87.0,329.7,614.51,313.2,,316.0,736.41,297.3,834.96
2018-05-01 14:40,25.04,393.0,212.86,31.14,393.0,101.0,328.7,606.35,311.2,,313.99999999999994,708.19,296.3,820.14
2018-05-01 14:50,25.03,298.0,212.5,31.5,399.0,127.0,326.70000000000005,590.2,310.2,,313.0,685.4,294.3,790.92
2018-05-01 15:00,25.03,301.0,212.5,31.5,402.0,148.0,324.7,574.28,308.2,,311.0,679.19,293.29999999999995,776.51
2018-05-01 15:10,25.04,503.0,212.86,31.14,402.0,163.0,322.70000000000005,558.57,306.2,,309.99999999999994,678.27,291.29999999999995,748.09
2018-05-01 15:20,25.04,402.0,212.86,31.14,402.0,177.0,320.7,543.1,305.2,,308.0,641.73,290.3,734.09
2018-05-01 15:30,25.04,402.0,212.86,31.14,402.0,189.0,320.7,543.1,304.2,,305.99999999999994,657.28,289.29999999999995,720.22
2018-05-01 15:40,25.04,402.0,212.86,31.14,402.0,201.0,318.70000000000005,527.84,302.2,,305.0,617.51,288.3,706.48
2018-05-01 15:50,25.04,402.0,212.86,31.14,402.0,215.0,317.7,520.3,301.2,,304.0,603.73,287.29999999999995,692.88
2018-05-01 16:00,25.04,402.0,212.86,31.14,402.0,231.0,316.7,512.81,299.2,,301.99999999999994,623.58,285.29999999999995,666.09
2018-05-01 16:10,25.04,515.0,212.86,31.14,515.0,253.0,314.70000000000005,498.0,298.2,,301.0,627.02,284.3,652.89
2018-05-01 16:20,25.03,403.0,212.5,31.5,504.0,280.0,314.70000000000005,498.0,297.2,,300.0,634.73,283.29999999999995,639.83
2018-05-01 16:30,25.03,403.0,212.5,31.5,504.0,308.0,312.7,483.42,296.2,,298.0,603.05,282.3,626.9
2018-05-01 16:40,25.04,605.0,212.86,31.14,504.0,337.0,310.70000000000005,469.05,295.2,,297.0,610.76,280.3,601.45
2018-05-01 16:50,25.03,504.0,212.5,31.5,504.0,364.0,310.70000000000005,469.05,293.2,,296.0,575.79,279.3,588.93
2018-05-01 17:00,25.03,504.0,212.5,31.5,504.0,392.0,309.70000000000005,461.96,292.2,,296.0,597.12,281.29999999999995,614.11
2018-05-01 17:10,25.02,406.0,212.14,31.86,507.0,421.0,308.70000000000005,454.91,291.2,,295.0,557.96,283.29999999999995,639.83
2018-05-01 17:20,25.02,507.0,212.14,31.86,507.0,451.0,310.70000000000005,469.05,290.2,,294.0,540.17,284.3,652.89
2018-05-01 17:30,25.02,507.0,212.14,31.86,507.0,480.0,310.70000000000005,469.05,290.2,,292.0,572.6,283.29999999999995,639.83
2018-05-01 17:40,25.02,507.0,212.14,31.86,507.0,507.0,310.70000000000005,469.05,289.2,,290.99999999999994,554.86,282.3,626.9
2018-05-01 17:50,25.02,507.0,212.14,31.86,507.0,532.0,309.70000000000005,461.96,290.2,,295.0,506.85,281.29999999999995,614.11
2018-05-01 18:00,25.02,507.0,212.14,31.86,507.0,557.0,308.70000000000005,454.91,293.2,,295.0,536.66,280.3,601.45
2018-05-01 18:10,25.01,406.0,211.77,32.23,507.0,579.0,308.70000000000005,454.91,293.2,,295.0,596.29,279.3,588.93
2018-05-01 18:20,25.01,507.0,211.77,32.23,507.0,601.0,310.70000000000005,469.05,293.2,,295.0,604.81,279.3,588.93
2018-05-01 18:30,25.01,507.0,211.77,32.23,507.0,621.0,311.7,476.21,293.2,,295.0,613.33,279.3,588.93
2018-05-01 18:40,25.01,507.0,211.77,32.23,507.0,635.0,311.7,476.21,292.2,,295.0,596.29,280.3,601.45
2018-05-01 18:50,25.01,507.0,211.77,32.23,507.0,647.0,311.7,476.21,292.2,,295.0,604.81,281.29999999999995,614.11
2018-05-01 19:00,25.01,507.0,211.77,32.23,507.0,652.0,310.70000000000005,469.05,292.2,,295.0,660.18,281.29999999999995,614.11
2018-05-01 19:10,24.98,205.0,210.68,33.32,507.0,654.0,310.70000000000005,469.05,292.2,,295.0,655.92,281.29999999999995,614.11
2018-05-01 19:20,24.97,406.0,210.32,33.68,507.0,649.0,310.70000000000005,469.05,292.2,,295.0,651.66,281.29999999999995,614.11
2018-05-01 19:30,24.97,406.0,210.32,33.68,507.0,641.0,310.70000000000005,469.05,292.2,,295.0,647.4,281.29999999999995,614.11
2018-05-01 19:40,24.96,410.0,209.96,34.04,510.0,628.0,310.70000000000005,469.05,292.2,,295.0,621.85,282.3,626.9
2018-05-01 19:50,24.96,510.0,209.96,34.04,510.0,614.0,310.70000000000005,469.05,292.2,,295.0,617.59,282.3,626.9
2018-05-01 20:00,24.96,510.0,209.96,34.04,510.0,597.0,310.70000000000005,469.05,292.2,,295.0,626.11,284.3,652.89
2018-05-01 20:10,24.95,410.0,209.6,34.4,510.0,581.0,311.7,476.21,292.2,,295.0,604.81,299.3,865.0
2018-05-01 20:20,24.95,510.0,209.6,34.4,510.0,563.0,311.7,476.21,292.2,,295.0,587.77,312.29999999999995,1073.46
2018-05-01 20:30,24.95,510.0,209.6,34.4,510.0,545.0,311.7,476.21,292.2,,295.0,600.55,322.3,1249.45
2018-05-01 20:40,24.95,510.0,209.6,34.4,510.0,527.0,311.7,476.21,292.2,,295.0,562.22,327.3,1342.56
2018-05-01 20:50,24.96,510.0,209.96,34.04,510.0,508.0,311.7,476.21,293.2,,312.0,-52.32,331.29999999999995,1419.51
2018-05-01 21:00,24.96,510.0,209.96,34.04,510.0,488.0,311.7,476.21,311.2,,322.0,-693.79,333.29999999999995,1458.8
2018-05-01 21:10,24.95,410.0,209.6,34.4,510.0,469.0,313.7,490.68,319.2,,328.0,-899.84,334.3,1478.65
2018-05-01 21:20,24.95,510.0,209.6,34.4,510.0,450.0,330.70000000000005,622.73,325.2,,330.99999999999994,-1019.73,334.3,1478.65
2018-05-01 21:30,24.95,510.0,209.6,34.4,510.0,431.0,350.7,798.84,328.2,,337.0,-1127.04,334.3,1478.65
2018-05-01 21:40,24.95,510.0,209.6,34.4,510.0,413.0,364.7000000000001,935.56,331.2,,338.99999999999994,-1120.97,333.29999999999995,1458.8
2018-05-01 21:50,24.94,510.0,209.24,34.76,510.0,394.0,371.7,1008.08,347.2,,341.0,-1110.32,332.3,1439.09
2018-05-01 22:00,24.94,510.0,209.24,34.76,510.0,377.0,376.7000000000001,1061.6,355.2,,353.0,-612.24,328.3,1361.59
2018-05-01 22:10,24.93,410.0,208.88,35.12,510.0,360.0,381.7000000000001,1116.53,360.2,,359.0,-102.06,322.3,1249.45
2018-05-01 22:20,24.93,510.0,208.88,35.12,510.0,344.0,384.7000000000001,1150.18,361.2,,361.0,279.05,317.3,1159.75
2018-05-01 22:30,24.93,510.0,208.88,35.12,510.0,328.0,384.7000000000001,1150.18,362.2,,361.0,409.28,311.3,1056.61
2018-05-01 22:40,24.93,510.0,208.88,35.12,510.0,313.0,384.7000000000001,1150.18,362.2,,361.0,809.25,311.3,1056.61
2018-05-01 22:50,24.93,510.0,208.88,35.12,510.0,298.0,381.7000000000001,1116.53,359.2,,358.0,1014.64,316.29999999999995,1142.22
2018-05-01 23:00,24.93,510.0,208.88,35.12,510.0,283.0,376.7000000000001,1061.6,355.2,,355.0,1167.64,322.3,1249.45
2018-05-01 23:10,24.93,510.0,208.88,35.12,510.0,270.0,373.7,1029.32,350.2,,351.0,1299.37,325.3,1304.91
2018-05-01 23:20,24.93,510.0,208.88,35.12,510.0,257.0,367.7,966.3,345.2,,347.99999999999994,1303.46,328.3,1361.59
2018-05-01 23:30,24.93,510.0,208.88,35.12,510.0,243.0,362.7,915.35,342.2,,345.0,1148.04,329.3,1380.76
2018-05-01 23:40,24.93,510.0,208.88,35.12,510.0,231.0,357.7,865.81,339.2,,345.0,1015.92,328.3,1361.59
2018-05-01 23:50,24.93,510.0,208.88,35.12,510.0,219.0,352.7,817.69,338.2,,343.0,890.59,328.3,1361.59
2018-05-02 00:00,24.93,510.0,208.88,35.12,510.0,207.0,351.70000000000005,808.24,337.2,,341.0,770.43,326.3,1323.67
2018-05-02 00:10,24.93,468.0,208.88,35.12,468.0,195.0,351.70000000000005,808.24,335.2,,338.99999999999994,673.49,325.3,1304.91
2018-05-02 00:20,24.92,350.0,208.52,35.48,450.0,184.0,351.70000000000005,808.24,334.2,,337.0,586.06,323.3,1267.8
2018-05-02 00:30,24.92,347.0,208.52,35.48,447.0,172.0,351.70000000000005,808.24,333.2,,336.0,571.78,320.3,1213.16
2018-05-02 00:40,24.92,447.0,208.52,35.48,447.0,161.0,351.70000000000005,808.24,333.2,,334.99999999999994,580.02,318.29999999999995,1177.42
2018-05-02 00:50,24.93,526.0,208.88,35.12,426.0,151.0,350.7,798.84,332.2,,334.0,642.12,316.29999999999995,1142.22
2018-05-02 01:00,24.93,493.0,208.88,35.12,393.0,141.0,350.7,798.84,331.2,,333.0,677.14,313.3,1090.45
2018-05-02 01:10,24.92,293.0,208.52,35.48,393.0,131.0,348.7,780.21,330.2,,332.0,698.64,311.3,1056.61
2018-05-02 01:20,24.92,393.0,208.52,35.48,393.0,121.0,347.70000000000005,770.98,329.2,,330.99999999999994,737.96,310.29999999999995,1039.9
2018-05-02 01:30,24.92,393.0,208.52,35.48,393.0,112.0,345.7,752.7,326.2,,330.0,736.98,309.3,1023.32
2018-05-02 01:40,24.92,393.0,208.52,35.48,393.0,103.0,344.7,743.64,325.2,,328.0,735.02,309.3,1023.32
2018-05-02 01:50,24.93,498.0,208.88,35.12,398.0,95.0,343.70000000000005,734.64,324.2,,326.99999999999994,734.04,309.3,1023.32
2018-05-02 02:00,24.93,498.0,208.88,35.12,398.0,86.0,340.7,707.97,322.2,,326.0,710.84,309.3,1023.32
2018-05-02 02:10,24.92,298.0,208.52,35.48,398.0,79.0,340.7,707.97,321.2,,325.0,669.96,308.29999999999995,1006.88
2018-05-02 02:20,24.93,498.0,208.88,35.12,398.0,72.0,338.7,690.47,320.2,,324.0,673.5,308.29999999999995,1006.88
2018-05-02 02:30,24.93,498.0,208.88,35.12,391.0,68.0,337.7,681.8,319.2,,322.99999999999994,690.29,307.3,990.57
2018-05-02 02:40,24.93,391.0,208.88,35.12,391.0,70.0,335.70000000000005,664.64,318.2,,322.0,631.92,306.29999999999995,974.4
2018-05-02 02:50,24.93,391.0,208.88,35.12,391.0,91.0,335.70000000000005,664.64,317.2,,321.0,653.14,305.3,958.36
2018-05-02 03:00,24.93,391.0,208.88,35.12,391.0,114.0,334.70000000000005,656.15,316.2,,320.0,617.0,304.3,942.46
2018-05-02 03:10,24.93,391.0,208.88,35.12,391.0,133.0,333.70000000000005,647.71,315.2,,319.0,598.56,303.3,926.7
2018-05-02 03:20,24.93,391.0,208.88,35.12,391.0,150.0,332.7,639.32,315.2,,318.0,593.36,302.3,911.07
2018-05-02 03:30,24.93,391.0,208.88,35.12,391.0,164.0,331.70000000000005,631.0,314.2,,317.0,614.51,301.3,895.58
2018-05-02 03:40,24.93,391.0,208.88,35.12,391.0,177.0,330.70000000000005,622.73,313.2,,317.0,610.12,300.3,880.22
2018-05-02 03:50,24.93,391.0,208.88,35.12,391.0,193.0,329.7,614.51,312.2,,315.0,577.83,300.3,880.22
2018-05-02 04:00,24.93,391.0,208.88,35.12,391.0,209.0,328.7,606.35,311.2,,313.99999999999994,598.9,299.3,865.0
2018-05-02 04:10,24.93,391.0,208.88,35.12,391.0,230.0,328.7,606.35,310.2,,313.99999999999994,563.93,298.3,849.91
2018-05-02 04:20,24.93,391.0,208.88,35.12,391.0,256.0,327.7,598.25,309.2,,313.0,602.46,298.3,849.91
2018-05-02 04:30,24.94,491.0,209.24,34.76,391.0,286.0,326.70000000000005,590.2,308.2,,312.0,575.48,297.3,834.96
2018-05-02 04:40,24.94,491.0,209.24,34.76,391.0,317.0,325.7,582.21,308.2,,311.0,587.76,296.3,820.14
2018-05-02 04:50,24.93,391.0,208.88,35.12,391.0,346.0,324.7,574.28,306.2,,309.99999999999994,578.27,296.3,820.14
2018-05-02 05:00,24.93,391.0,208.88,35.12,391.0,375.0,323.7,566.4,306.2,,309.99999999999994,565.22,295.3,805.46
2018-05-02 05:10,24.94,491.0,209.24,34.76,391.0,405.0,323.7,566.4,305.2,,309.0,564.45,295.3,805.46
2018-05-02 05:20,24.94,398.0,209.24,34.76,398.0,436.0,322.70000000000005,558.57,305.2,,308.0,537.67,294.3,790.92
2018-05-02 05:30,24.94,391.0,209.24,34.76,391.0,470.0,321.7,550.81,304.2,,308.0,520.32,293.29999999999995,776.51
2018-05-02 05:40,24.94,398.0,209.24,34.76,398.0,501.0,320.7,543.1,303.2,,307.0,549.92,293.29999999999995,776.51
2018-05-02 05:50,24.94,391.0,209.24,34.76,391.0,531.0,320.7,543.1,302.2,,305.99999999999994,531.88,292.3,762.23
2018-05-02 06:00,24.94,391.0,209.24,34.76,391.0,561.0,319.7,535.44,302.2,,305.99999999999994,536.2,292.3,762.23
2018-05-02 06:10,24.94,391.0,209.24,34.76,391.0,590.0,318.70000000000005,527.84,301.2,,305.0,500.92,291.29999999999995,748.09
2018-05-02 06:20,24.94,391.0,209.24,34.76,391.0,619.0,317.7,520.3,301.2,,305.0,509.56,290.3,734.09
2018-05-02 06:30,24.94,391.0,209.24,34.76,391.0,644.0,317.7,520.3,300.2,,304.0,478.67,290.3,734.09
2018-05-02 06:40,24.94,391.0,209.24,34.76,391.0,666.0,316.7,512.81,300.2,,303.0,473.71,289.29999999999995,720.22
2018-05-02 06:50,24.95,391.0,209.6,34.4,391.0,682.0,316.7,512.81,299.2,,303.0,508.16,289.29999999999995,720.22
2018-05-02 07:00,24.95,391.0,209.6,34.4,391.0,695.0,316.7,512.81,299.2,,301.99999999999994,511.76,289.29999999999995,720.22
2018-05-02 07:10,24.95,391.0,209.6,34.4,391.0,704.0,315.7,505.38,298.2,,301.99999999999994,546.17,288.3,706.48
2018-05-02 07:20,24.95,398.0,209.6,34.4,398.0,707.0,315.7,505.38,298.2,,301.99999999999994,524.67,288.3,706.48
2018-05-02 07:30,24.95,391.0,209.6,34.4,391.0,707.0,314.70000000000005,498.0,297.2,,301.0,532.53,288.3,706.48
2018-05-02 07:40,24.95,391.0,209.6,34.4,391.0,702.0,313.7,490.68,297.2,,300.0,531.8,287.29999999999995,692.88
2018-05-02 07:50,24.95,391.0,209.6,34.4,391.0,694.0,314.70000000000005,498.0,296.2,,300.0,523.23,287.29999999999995,692.88
2018-05-02 08:00,24.95,398.0,209.6,34.4,398.0,682.0,313.7,490.68,296.2,,300.0,467.47,290.3,734.09
2018-05-02 08:10,24.95,391.0,209.6,34.4,391.0,667.0,312.7,483.42,296.2,,299.0,496.81,311.3,1056.61
2018-05-02 08:20,24.95,398.0,209.6,34.4,398.0,651.0,312.7,483.42,295.2,,299.0,526.79,326.3,1323.67
2018-05-02 08:30,24.95,398.0,209.6,34.4,391.0,635.0,312.7,483.42,295.2,,298.0,491.85,340.3,1600.64
2018-05-02 08:40,24.95,391.0,209.6,34.4,391.0,618.0,310.70000000000005,469.05,294.2,,299.0,376.89,348.3,1770.97
2018-05-02 08:50,24.95,391.0,209.6,34.4,391.0,599.0,311.7,476.21,297.2,,320.0,-572.93,352.3,1859.43
2018-05-02 09:00,24.95,398.0,209.6,34.4,398.0,580.0,310.70000000000005,469.05,319.2,,332.0,-1227.09,356.29999999999995,1950.09
2018-05-02 09:10,24.95,398.0,209.6,34.4,398.0,560.0,317.7,520.3,326.2,,341.0,-1554.45,358.29999999999995,1996.24
2018-05-02 09:20,24.95,391.0,209.6,34.4,391.0,541.0,336.7,673.2,339.2,,346.0,-1696.94,359.3,2019.53
