ymdhm,swl,inf,sfw,ecpc,tototf,tide_level,wl_1018662,fw_1018662,wl_1018680,fw_1018680,wl_1018683,fw_1018683,wl_1019630,fw_1019630
2014-05-01 15:00,25.16,60.0,231.78,12.22,260.0,104.0,323.7,566.4,311.2,0.0,307.0,466.35,299.3,865.0
2014-05-01 15:10,25.179,371.2,232.48,11.52,271.2,123.0,322.70000000000005,558.57,311.2,0.0,307.0,487.74,298.3,849.91
2014-05-01 15:20,25.179,371.2,232.48,11.52,271.2,148.0,321.7,550.81,310.2,0.0,307.0,551.92,297.3,834.96
2014-05-01 15:30,25.171,271.3,232.17,11.83,271.3,167.0,320.7,543.1,309.2,0.0,305.99999999999994,508.44,295.3,805.46
2014-05-01 15:40,25.169,271.3,232.09,11.91,271.3,181.0,320.7,543.1,309.2,0.0,305.0,520.55,293.29999999999995,776.51
2014-05-01 15:50,25.149,71.6,231.37,12.63,271.6,193.0,319.7,535.44,308.2,0.0,304.0,511.32,293.29999999999995,776.51
2014-05-01 16:00,25.15,166.0,231.42,12.58,266.0,203.0,318.70000000000005,527.84,307.2,0.0,303.0,506.37,293.29999999999995,776.51
2014-05-01 16:10,25.129,171.7,230.68,13.32,271.7,213.0,318.70000000000005,527.84,305.2,0.0,301.99999999999994,556.68,293.29999999999995,776.51
2014-05-01 16:20,25.121,71.8,230.37,13.63,271.8,228.0,316.7,512.81,305.2,0.0,301.0,538.94,292.3,762.23
2014-05-01 16:30,25.118,71.9,230.25,13.75,271.9,245.0,315.7,505.38,304.2,0.0,300.0,555.16,291.29999999999995,748.09
2014-05-01 16:40,25.111,-28.0,230.02,13.98,272.0,266.0,315.7,505.38,302.2,0.0,300.0,521.25,290.3,734.09
2014-05-01 16:50,25.109,-28.0,229.94,14.06,272.0,290.0,313.7,490.68,302.2,0.0,299.0,503.61,290.3,734.09
2014-05-01 17:00,25.16,366.0,231.78,12.22,266.0,320.0,313.7,490.68,301.2,0.0,298.0,502.92,289.29999999999995,720.22
2014-05-01 17:10,25.12,271.9,230.33,13.67,271.9,350.0,310.70000000000005,469.05,301.2,0.0,296.0,463.62,288.3,706.48
2014-05-01 17:20,25.15,571.4,231.42,12.58,271.4,377.0,309.70000000000005,461.96,299.2,0.0,296.0,472.05,288.3,706.48
2014-05-01 17:30,25.179,858.7,232.48,11.52,258.7,404.0,309.70000000000005,461.96,298.2,0.0,294.0,411.91,287.29999999999995,692.88
2014-05-01 17:40,25.179,864.9,232.48,11.52,264.9,433.0,308.70000000000005,454.91,297.2,0.0,293.0,356.78,286.3,679.42
2014-05-01 17:50,25.179,858.6,232.48,11.52,258.6,462.0,307.7,447.93,297.2,0.0,293.0,365.17,286.3,679.42
2014-05-01 18:00,25.16,258.0,231.78,12.22,258.0,489.0,307.7,447.93,296.2,0.0,293.0,377.76,285.29999999999995,666.09
2014-05-01 18:10,25.183,258.4,232.58,11.42,258.4,515.0,307.7,447.93,295.2,0.0,292.0,364.67,284.3,652.89
2014-05-01 18:20,25.179,258.5,232.48,11.52,258.5,539.0,307.7,447.93,295.2,0.0,292.0,347.9,283.29999999999995,639.83
2014-05-01 18:30,25.177,258.5,232.41,11.59,258.5,562.0,305.70000000000005,434.12,294.2,0.0,290.99999999999994,351.61,282.3,626.9
2014-05-01 18:40,25.149,-35.0,231.37,12.63,265.0,584.0,305.70000000000005,434.12,294.2,0.0,290.0,367.84,282.3,626.9
2014-05-01 18:50,25.149,-28.8,231.37,12.63,271.2,603.0,304.7,427.3,293.2,0.0,288.99999999999994,350.64,281.29999999999995,614.11
2014-05-01 19:00,25.17,352.0,232.14,11.86,252.0,617.0,304.7,427.3,293.2,0.0,288.99999999999994,367.34,280.3,601.45
2014-05-01 19:10,25.149,271.3,231.37,12.63,271.3,628.0,303.7,420.54,292.2,0.0,288.0,379.34,280.3,601.45
2014-05-01 19:20,25.149,271.5,231.37,12.63,271.5,635.0,303.7,420.54,291.2,0.0,288.0,371.0,279.3,588.93
2014-05-01 19:30,25.163,371.3,231.9,12.1,271.3,638.0,302.7,413.83,291.2,0.0,284.99999999999994,348.71,279.3,588.93
2014-05-01 19:40,25.169,471.2,232.09,11.91,271.2,636.0,301.70000000000005,407.18,290.2,0.0,286.0,390.76,278.3,576.54
2014-05-01 19:50,25.179,571.1,232.45,11.55,271.1,630.0,300.7,400.58,290.2,0.0,286.0,369.97,278.3,576.54
2014-05-01 20:00,25.18,364.0,232.5,11.5,264.0,619.0,301.70000000000005,407.18,289.2,0.0,286.0,345.03,278.3,576.54
2014-05-01 20:10,25.19,358.6,232.86,11.14,258.6,606.0,299.7,394.04,289.2,0.0,284.99999999999994,352.86,277.3,564.29
2014-05-01 20:20,25.19,358.6,232.86,11.14,258.6,591.0,300.7,400.58,288.2,0.0,284.99999999999994,307.19,277.3,564.29
2014-05-01 20:30,25.19,370.8,232.86,11.14,270.8,576.0,299.7,394.04,288.2,0.0,284.0,302.62,287.29999999999995,692.88
2014-05-01 20:40,25.19,346.6,232.86,11.14,246.6,561.0,299.7,394.04,288.2,0.0,284.0,269.46,296.3,820.14
2014-05-01 20:50,25.19,335.8,232.86,11.14,235.8,545.0,298.7,387.55,287.2,0.0,284.0,298.48,299.3,865.0
2014-05-01 21:00,25.19,340.0,232.86,11.14,240.0,527.0,298.7,387.55,287.2,0.0,284.0,286.04,302.3,911.07
2014-05-01 21:10,25.199,127.8,233.19,10.81,127.8,508.0,296.7,374.74,287.2,0.0,296.0,-130.66,304.3,942.46
2014-05-01 21:20,25.199,127.5,233.19,10.81,127.5,489.0,296.7,374.74,300.2,0.0,303.0,-680.84,307.3,990.57
2014-05-01 21:30,25.199,127.3,233.19,10.81,127.3,470.0,297.70000000000005,381.12,306.2,0.0,308.0,-839.71,308.29999999999995,1006.88
2014-05-01 21:40,25.199,127.3,233.19,10.81,127.3,451.0,311.7,476.21,310.2,0.0,311.0,-950.68,310.29999999999995,1039.9
2014-05-01 21:50,25.199,133.3,233.19,10.81,133.3,433.0,325.7,582.21,313.2,0.0,313.99999999999994,-1027.97,312.29999999999995,1073.46
2014-05-01 22:00,25.2,227.0,233.22,10.78,127.0,414.0,338.7,690.47,315.2,0.0,317.0,-1058.15,312.29999999999995,1073.46
2014-05-01 22:10,25.199,127.1,233.19,10.81,127.1,396.0,343.70000000000005,734.64,328.2,0.0,318.0,-1120.37,312.29999999999995,1073.46
2014-05-01 22:20,25.204,127.1,233.36,10.64,127.1,379.0,348.7,780.21,335.2,0.0,328.0,-902.22,310.29999999999995,1039.9
2014-05-01 22:30,25.21,227.0,233.58,10.42,127.0,363.0,353.7,827.2,340.2,0.0,333.0,-425.32,306.29999999999995,974.4
2014-05-01 22:40,25.21,227.0,233.58,10.42,127.0,348.0,357.7,865.81,342.2,0.0,336.0,-191.27,300.3,880.22
2014-05-01 22:50,25.211,227.0,233.6,10.4,127.0,332.0,359.70000000000005,885.45,344.2,0.0,336.0,0.0,294.3,790.92
2014-05-01 23:00,25.22,321.0,233.95,10.05,121.0,316.0,360.7000000000001,895.36,344.2,0.0,336.0,355.85,298.3,849.91
2014-05-01 23:10,25.219,132.8,233.91,10.09,132.8,301.0,357.7,865.81,340.2,0.0,332.0,699.08,304.3,942.46
2014-05-01 23:20,25.219,126.7,233.91,10.09,126.7,287.0,355.70000000000005,846.39,335.2,0.0,326.99999999999994,962.55,308.29999999999995,1006.88
2014-05-01 23:30,25.224,126.7,234.08,9.92,126.7,272.0,349.7,789.5,329.2,0.0,322.0,1174.43,310.29999999999995,1039.9
2014-05-01 23:40,25.23,226.6,234.3,9.71,126.6,260.0,342.7,725.69,324.2,0.0,320.0,1236.6,311.3,1056.61
2014-05-01 23:50,25.23,226.6,234.3,9.71,126.6,247.0,334.70000000000005,656.15,320.2,0.0,319.0,1121.88,312.29999999999995,1073.46
2014-05-02 00:00,25.22,321.0,233.95,10.05,121.0,234.0,328.7,606.35,319.2,0.0,319.0,900.11,312.29999999999995,1073.46
2014-05-02 00:10,25.204,-73.3,233.4,10.6,126.7,222.0,322.70000000000005,558.57,318.2,0.0,318.0,733.89,311.3,1056.61
2014-05-02 00:20,25.199,-67.3,233.19,10.81,132.7,210.0,321.7,550.81,315.2,0.0,315.0,596.85,310.29999999999995,1039.9
2014-05-02 00:30,25.199,-67.3,233.19,10.81,132.7,199.0,321.7,550.81,314.2,0.0,313.0,392.52,308.29999999999995,1006.88
2014-05-02 00:40,25.199,-67.3,233.19,10.81,132.7,188.0,323.7,566.4,312.2,0.0,309.99999999999994,287.83,307.3,990.57
2014-05-02 00:50,25.199,-67.3,233.19,10.81,132.7,177.0,324.7,574.28,311.2,0.0,308.0,188.51,304.3,942.46
2014-05-02 01:00,25.22,127.0,233.95,10.05,127.0,167.0,324.7,574.28,311.2,0.0,308.0,201.36,301.3,895.58
2014-05-02 01:10,25.202,132.7,233.28,10.72,132.7,157.0,325.7,582.21,311.2,0.0,308.0,278.48,297.3,834.96
2014-05-02 01:20,25.206,232.6,233.44,10.56,132.6,147.0,323.7,566.4,311.2,0.0,308.0,321.32,294.3,790.92
2014-05-02 01:30,25.21,232.6,233.58,10.42,132.6,137.0,323.7,566.4,311.2,0.0,307.0,380.78,292.3,762.23
2014-05-02 01:40,25.219,332.6,233.91,10.09,132.6,128.0,322.70000000000005,558.57,310.2,0.0,305.0,460.82,291.29999999999995,748.09
2014-05-02 01:50,25.219,332.6,233.91,10.09,132.6,118.0,320.7,543.1,308.2,0.0,304.0,532.63,291.29999999999995,748.09
2014-05-02 02:00,25.21,33.0,233.59,10.42,133.0,110.0,318.70000000000005,527.84,306.2,0.0,301.99999999999994,556.68,291.29999999999995,748.09
2014-05-02 02:10,25.219,132.6,233.91,10.09,132.6,101.0,317.7,520.3,304.2,0.0,300.0,572.11,291.29999999999995,748.09
2014-05-02 02:20,25.219,132.6,233.91,10.09,132.6,93.0,314.70000000000005,498.0,302.2,0.0,299.0,533.24,291.29999999999995,748.09
2014-05-02 02:30,25.21,32.6,233.58,10.42,132.6,85.0,312.7,483.42,301.2,0.0,298.0,532.51,290.3,734.09
2014-05-02 02:40,25.199,-67.3,233.21,10.79,132.7,78.0,309.70000000000005,461.96,299.2,0.0,297.0,510.68,290.3,734.09
2014-05-02 02:50,25.199,-67.3,233.19,10.81,132.7,73.0,307.7,447.93,298.2,0.0,296.0,484.69,289.29999999999995,720.22
2014-05-02 03:00,25.2,27.0,233.22,10.78,127.0,72.0,306.70000000000005,441.0,298.2,0.0,295.0,408.26,288.3,706.48
2014-05-02 03:10,25.196,132.7,233.11,10.9,132.7,82.0,305.70000000000005,434.12,296.2,0.0,294.0,365.67,287.29999999999995,692.88
2014-05-02 03:20,25.19,32.7,232.86,11.14,132.7,105.0,306.70000000000005,441.0,296.2,0.0,293.0,339.99,286.3,679.42
2014-05-02 03:30,25.19,32.7,232.86,11.14,132.7,124.0,306.70000000000005,441.0,295.2,0.0,292.0,305.99,284.3,652.89
2014-05-02 03:40,25.19,32.7,232.86,11.14,132.7,142.0,306.70000000000005,441.0,295.2,0.0,290.99999999999994,305.56,283.29999999999995,639.83
2014-05-02 03:50,25.19,32.7,232.86,11.14,132.7,155.0,305.70000000000005,434.12,294.2,0.0,290.99999999999994,293.01,282.3,626.9
2014-05-02 04:00,25.2,133.0,233.22,10.78,133.0,168.0,304.7,427.3,293.2,0.0,290.0,321.86,281.29999999999995,614.11
2014-05-02 04:10,25.199,132.7,233.19,10.81,132.7,181.0,303.7,420.54,293.2,0.0,290.0,326.04,279.3,588.93
2014-05-02 04:20,25.199,132.7,233.19,10.81,132.7,196.0,303.7,420.54,292.2,0.0,288.99999999999994,350.64,279.3,588.93
2014-05-02 04:30,25.199,132.7,233.19,10.81,132.7,214.0,302.7,413.83,291.2,0.0,288.0,375.17,279.3,588.93
2014-05-02 04:40,25.199,132.7,233.19,10.81,132.7,234.0,301.70000000000005,407.18,290.2,0.0,287.0,366.32,278.3,576.54
2014-05-02 04:50,25.199,132.7,233.19,10.81,132.7,258.0,300.7,400.58,289.2,0.0,286.0,361.66,278.3,576.54
2014-05-02 05:00,25.19,27.0,232.86,11.14,127.0,286.0,299.7,394.04,288.2,0.0,284.99999999999994,357.01,277.3,564.29
2014-05-02 05:10,25.199,132.7,233.19,10.81,132.7,318.0,298.7,387.55,287.2,0.0,284.0,319.2,277.3,564.29
2014-05-02 05:20,25.199,132.7,233.19,10.81,132.7,354.0,297.70000000000005,381.12,286.2,0.0,284.0,327.5,276.3,552.17
2014-05-02 05:30,25.199,132.7,233.19,10.81,132.7,386.0,296.7,374.74,286.2,0.0,283.0,298.06,276.3,552.17
2014-05-02 05:40,25.19,32.7,232.86,11.14,132.7,417.0,295.7,368.42,285.2,0.0,283.0,264.94,275.3,540.18
2014-05-02 05:50,25.19,32.7,232.86,11.14,132.7,447.0,295.7,368.42,285.2,0.0,282.0,235.64,274.3,528.33
2014-05-02 06:00,25.18,33.0,232.5,11.5,133.0,478.0,294.7,362.15,284.2,0.0,280.99999999999994,235.31,274.3,528.33
2014-05-02 06:10,25.179,132.8,232.48,11.52,132.8,509.0,294.7,362.15,284.2,0.0,280.99999999999994,227.05,273.3,516.61
2014-05-02 06:20,25.19,226.7,232.86,11.14,126.7,541.0,294.7,362.15,283.2,0.0,280.0,239.11,272.3,505.03
2014-05-02 06:30,25.19,232.7,232.86,11.14,132.7,569.0,294.7,362.15,283.2,0.0,280.0,259.72,271.3,493.58
2014-05-02 06:40,25.19,232.7,232.86,11.14,132.7,597.0,293.70000000000005,355.94,282.2,0.0,279.0,271.71,271.3,493.58
2014-05-02 06:50,25.19,232.7,232.86,11.14,132.7,622.0,292.7,349.79,282.2,0.0,278.0,279.55,271.3,493.58
2014-05-02 07:00,25.19,227.0,232.86,11.14,127.0,646.0,290.7,337.64,281.2,0.0,278.0,283.66,270.3,482.26
2014-05-02 07:10,25.19,126.7,232.86,11.14,126.7,666.0,290.7,337.64,281.2,0.0,276.99999999999994,291.48,270.3,482.26
2014-05-02 07:20,25.19,132.7,232.86,11.14,132.7,681.0,289.70000000000005,331.65,280.2,0.0,276.99999999999994,283.27,270.3,482.26
2014-05-02 07:30,25.19,132.7,232.86,11.14,132.7,691.0,289.70000000000005,331.65,279.2,0.0,276.0,299.27,270.3,482.26
2014-05-02 07:40,25.19,132.7,232.86,11.14,132.7,698.0,288.7,325.72,279.2,0.0,276.0,262.37,269.3,471.08
2014-05-02 07:50,25.186,132.7,232.73,11.27,132.7,700.0,287.7,319.84,278.2,0.0,274.0,269.82,269.3,471.08
2014-05-02 08:00,25.18,27.0,232.5,11.5,127.0,697.0,287.7,319.84,278.2,0.0,274.0,249.38,269.3,471.08
2014-05-02 08:10,25.157,68.4,231.65,12.35,268.4,692.0,287.7,319.84,277.2,0.0,274.0,261.64,268.29999999999995,460.03
2014-05-02 08:20,25.153,-30.8,231.51,12.49,269.2,683.0,286.7,314.01,277.2,0.0,274.0,237.11,267.3,449.12
